Time,Oxygen Level,Pulse Rate,Motion
22:11:09 13/06/2026,93,61,0
22:11:10 13/06/2026,93,61,0
22:11:11 13/06/2026,93,61,0
22:11:12 13/06/2026,93,61,0
22:11:13 13/06/2026,93,61,0
22:11:14 13/06/2026,93,61,0
22:11:15 13/06/2026,94,61,0
22:11:16 13/06/2026,94,62,0
22:11:17 13/06/2026,94,62,0
22:11:18 13/06/2026,94,62,0
22:11:19 13/06/2026,94,63,0
22:11:20 13/06/2026,94,63,0
22:11:21 13/06/2026,94,62,0
22:11:22 13/06/2026,94,62,0
22:11:23 13/06/2026,94,61,0
22:11:24 13/06/2026,94,60,0
22:11:25 13/06/2026,94,59,0
22:11:26 13/06/2026,94,58,0
22:11:27 13/06/2026,94,58,0
22:11:28 13/06/2026,94,58,0
22:11:29 13/06/2026,94,58,0
22:11:30 13/06/2026,94,58,0
22:11:31 13/06/2026,94,58,0
22:11:32 13/06/2026,94,59,0
22:11:33 13/06/2026,94,59,0
22:11:34 13/06/2026,94,60,0
22:11:35 13/06/2026,94,60,0
22:11:36 13/06/2026,94,60,0
22:11:37 13/06/2026,94,60,0
22:11:38 13/06/2026,94,60,0
22:11:39 13/06/2026,94,60,0
22:11:40 13/06/2026,93,61,0
22:11:41 13/06/2026,93,61,0
22:11:42 13/06/2026,93,61,0
22:11:43 13/06/2026,94,61,0
22:11:44 13/06/2026,94,62,0
22:11:45 13/06/2026,94,62,0
22:11:46 13/06/2026,94,62,0
22:11:47 13/06/2026,94,63,0
22:11:48 13/06/2026,94,63,0
22:11:49 13/06/2026,94,62,0
22:11:50 13/06/2026,94,62,0
22:11:51 13/06/2026,94,61,0
22:11:52 13/06/2026,94,61,0
22:11:53 13/06/2026,94,60,0
22:11:54 13/06/2026,94,60,0
22:11:55 13/06/2026,93,60,0
22:11:56 13/06/2026,93,60,0
22:11:57 13/06/2026,93,60,0
22:11:58 13/06/2026,93,60,0
22:11:59 13/06/2026,93,60,8
22:12:00 13/06/2026,93,60,2
22:12:01 13/06/2026,93,60,16
22:12:02 13/06/2026,93,59,8
22:12:03 13/06/2026,93,59,8
22:12:04 13/06/2026,94,59,2
22:12:05 13/06/2026,94,59,6
22:12:06 13/06/2026,94,59,0
22:12:07 13/06/2026,94,59,0
22:12:08 13/06/2026,94,59,0
22:12:09 13/06/2026,94,59,0
22:12:10 13/06/2026,94,59,0
22:12:11 13/06/2026,94,59,0
22:12:12 13/06/2026,94,59,0
22:12:13 13/06/2026,94,60,0
22:12:14 13/06/2026,94,62,0
22:12:15 13/06/2026,94,64,0
22:12:16 13/06/2026,94,66,0
22:12:17 13/06/2026,94,69,0
22:12:18 13/06/2026,94,71,0
22:12:19 13/06/2026,94,73,0
22:12:20 13/06/2026,94,73,0
22:12:21 13/06/2026,94,72,0
22:12:22 13/06/2026,94,71,0
22:12:23 13/06/2026,95,69,0
22:12:24 13/06/2026,95,67,0
22:12:25 13/06/2026,95,65,0
22:12:26 13/06/2026,95,63,0
22:12:27 13/06/2026,95,62,0
22:12:28 13/06/2026,95,61,0
22:12:29 13/06/2026,96,60,0
22:12:30 13/06/2026,96,59,0
22:12:31 13/06/2026,96,58,0
22:12:32 13/06/2026,96,57,0
22:12:33 13/06/2026,96,57,0
22:12:34 13/06/2026,96,57,0
22:12:35 13/06/2026,95,57,0
22:12:36 13/06/2026,95,57,0
22:12:37 13/06/2026,95,58,0
22:12:38 13/06/2026,95,58,0
22:12:39 13/06/2026,95,58,0
22:12:40 13/06/2026,95,59,0
22:12:41 13/06/2026,94,59,0
22:12:42 13/06/2026,94,59,0
22:12:43 13/06/2026,94,59,0
22:12:44 13/06/2026,94,59,0
22:12:45 13/06/2026,94,59,0
22:12:46 13/06/2026,94,58,0
22:12:47 13/06/2026,94,58,0
22:12:48 13/06/2026,94,58,0
22:12:49 13/06/2026,93,58,0
22:12:50 13/06/2026,93,59,0
22:12:51 13/06/2026,93,59,0
22:12:52 13/06/2026,93,59,0
22:12:53 13/06/2026,93,59,0
22:12:54 13/06/2026,93,60,0
22:12:55 13/06/2026,93,60,0
22:12:56 13/06/2026,93,60,0
22:12:57 13/06/2026,93,60,0
22:12:58 13/06/2026,93,60,0
22:12:59 13/06/2026,93,61,0
22:13:00 13/06/2026,93,63,0
22:13:01 13/06/2026,93,64,0
22:13:02 13/06/2026,93,65,0
22:13:03 13/06/2026,93,66,0
22:13:04 13/06/2026,93,66,0
22:13:05 13/06/2026,93,66,0
22:13:06 13/06/2026,93,66,0
22:13:07 13/06/2026,93,66,0
22:13:08 13/06/2026,93,65,0
22:13:09 13/06/2026,93,65,0
22:13:10 13/06/2026,93,65,0
22:13:11 13/06/2026,93,64,0
22:13:12 13/06/2026,93,64,0
22:13:13 13/06/2026,94,63,0
22:13:14 13/06/2026,94,62,0
22:13:15 13/06/2026,95,61,0
22:13:16 13/06/2026,95,61,0
22:13:17 13/06/2026,96,61,0
22:13:18 13/06/2026,96,60,0
22:13:19 13/06/2026,96,60,0
22:13:20 13/06/2026,96,59,0
22:13:21 13/06/2026,96,59,0
22:13:22 13/06/2026,96,59,0
22:13:23 13/06/2026,96,59,0
22:13:24 13/06/2026,96,58,0
22:13:25 13/06/2026,96,58,0
22:13:26 13/06/2026,95,58,0
22:13:27 13/06/2026,95,58,0
22:13:28 13/06/2026,95,58,0
22:13:29 13/06/2026,95,58,0
22:13:30 13/06/2026,95,59,0
22:13:31 13/06/2026,95,59,0
22:13:32 13/06/2026,95,59,0
22:13:33 13/06/2026,95,59,0
22:13:34 13/06/2026,94,59,0
22:13:35 13/06/2026,94,60,0
22:13:36 13/06/2026,94,60,4
22:13:37 13/06/2026,94,60,4
22:13:38 13/06/2026,94,61,0
22:13:39 13/06/2026,94,62,0
22:13:40 13/06/2026,94,62,0
22:13:41 13/06/2026,94,62,0
22:13:42 13/06/2026,93,62,0
22:13:43 13/06/2026,93,63,0
22:13:44 13/06/2026,94,63,0
22:13:45 13/06/2026,94,62,0
22:13:46 13/06/2026,94,62,0
22:13:47 13/06/2026,93,64,0
22:13:48 13/06/2026,93,67,0
22:13:49 13/06/2026,92,69,0
22:13:50 13/06/2026,92,72,0
22:13:51 13/06/2026,92,74,0
22:13:52 13/06/2026,92,77,0
22:13:53 13/06/2026,92,78,0
22:13:54 13/06/2026,92,78,0
22:13:55 13/06/2026,92,79,0
22:13:56 13/06/2026,92,79,0
22:13:57 13/06/2026,93,79,0
22:13:58 13/06/2026,93,78,0
22:13:59 13/06/2026,94,76,0
22:14:00 13/06/2026,94,73,0
22:14:01 13/06/2026,95,70,0
22:14:02 13/06/2026,95,67,0
22:14:03 13/06/2026,96,64,0
22:14:04 13/06/2026,96,62,0
22:14:05 13/06/2026,96,60,0
22:14:06 13/06/2026,96,59,0
22:14:07 13/06/2026,96,58,0
22:14:08 13/06/2026,96,58,0
22:14:09 13/06/2026,96,58,0
22:14:10 13/06/2026,96,58,0
22:14:11 13/06/2026,96,58,0
22:14:12 13/06/2026,96,58,0
22:14:13 13/06/2026,96,58,0
22:14:14 13/06/2026,96,59,0
22:14:15 13/06/2026,95,59,0
22:14:16 13/06/2026,95,59,0
22:14:17 13/06/2026,95,58,0
22:14:18 13/06/2026,95,58,0
22:14:19 13/06/2026,94,58,0
22:14:20 13/06/2026,94,58,0
22:14:21 13/06/2026,94,58,0
22:14:22 13/06/2026,94,57,0
22:14:23 13/06/2026,94,57,0
22:14:24 13/06/2026,93,56,0
22:14:25 13/06/2026,93,56,0
22:14:26 13/06/2026,93,56,0
22:14:27 13/06/2026,93,56,0
22:14:28 13/06/2026,93,56,0
22:14:29 13/06/2026,93,56,0
22:14:30 13/06/2026,93,57,0
22:14:31 13/06/2026,93,57,0
22:14:32 13/06/2026,93,57,0
22:14:33 13/06/2026,93,57,0
22:14:34 13/06/2026,93,57,0
22:14:35 13/06/2026,93,57,0
22:14:36 13/06/2026,93,58,0
22:14:37 13/06/2026,93,59,0
22:14:38 13/06/2026,93,60,0
22:14:39 13/06/2026,93,62,0
22:14:40 13/06/2026,93,62,0
22:14:41 13/06/2026,93,62,0
22:14:42 13/06/2026,93,63,0
22:14:43 13/06/2026,93,64,0
22:14:44 13/06/2026,93,64,0
22:14:45 13/06/2026,93,64,0
22:14:46 13/06/2026,93,65,0
22:14:47 13/06/2026,93,65,0
22:14:48 13/06/2026,94,67,0
22:14:49 13/06/2026,94,68,0
22:14:50 13/06/2026,94,69,0
22:14:51 13/06/2026,95,70,0
22:14:52 13/06/2026,95,70,0
22:14:53 13/06/2026,95,69,0
22:14:54 13/06/2026,95,68,0
22:14:55 13/06/2026,95,67,0
22:14:56 13/06/2026,96,65,0
22:14:57 13/06/2026,96,63,0
22:14:58 13/06/2026,96,61,0
22:14:59 13/06/2026,96,61,0
22:15:00 13/06/2026,96,61,0
22:15:01 13/06/2026,96,61,0
22:15:02 13/06/2026,96,61,0
22:15:03 13/06/2026,96,63,0
22:15:04 13/06/2026,96,64,0
22:15:05 13/06/2026,96,64,0
22:15:06 13/06/2026,96,64,0
22:15:07 13/06/2026,96,64,0
22:15:08 13/06/2026,96,63,0
22:15:09 13/06/2026,96,62,0
22:15:10 13/06/2026,96,61,0
22:15:11 13/06/2026,96,60,0
22:15:12 13/06/2026,96,60,0
22:15:13 13/06/2026,96,60,0
22:15:14 13/06/2026,96,60,0
22:15:15 13/06/2026,96,60,0
22:15:16 13/06/2026,96,60,0
22:15:17 13/06/2026,96,60,0
22:15:18 13/06/2026,96,60,0
22:15:19 13/06/2026,96,59,0
22:15:20 13/06/2026,96,59,0
22:15:21 13/06/2026,96,58,0
22:15:22 13/06/2026,96,58,0
22:15:23 13/06/2026,95,58,0
22:15:24 13/06/2026,95,58,0
22:15:25 13/06/2026,95,58,0
22:15:26 13/06/2026,95,58,0
22:15:27 13/06/2026,94,58,0
22:15:28 13/06/2026,94,59,0
22:15:29 13/06/2026,94,59,0
22:15:30 13/06/2026,94,59,0
22:15:31 13/06/2026,94,59,0
22:15:32 13/06/2026,94,59,0
22:15:33 13/06/2026,94,59,0
22:15:34 13/06/2026,94,58,0
22:15:35 13/06/2026,94,58,0
22:15:36 13/06/2026,94,58,0
22:15:37 13/06/2026,94,58,0
22:15:38 13/06/2026,94,58,0
22:15:39 13/06/2026,94,58,0
22:15:40 13/06/2026,95,58,0
22:15:41 13/06/2026,95,58,0
22:15:42 13/06/2026,95,58,0
22:15:43 13/06/2026,95,58,0
22:15:44 13/06/2026,95,58,0
22:15:45 13/06/2026,95,58,0
22:15:46 13/06/2026,95,58,0
22:15:47 13/06/2026,95,58,0
22:15:48 13/06/2026,95,58,0
22:15:49 13/06/2026,95,58,0
22:15:50 13/06/2026,95,59,0
22:15:51 13/06/2026,95,60,0
22:15:52 13/06/2026,95,60,0
22:15:53 13/06/2026,95,61,0
22:15:54 13/06/2026,95,61,0
22:15:55 13/06/2026,95,61,0
22:15:56 13/06/2026,95,61,0
22:15:57 13/06/2026,95,61,0
22:15:58 13/06/2026,95,61,0
22:15:59 13/06/2026,95,60,0
22:16:00 13/06/2026,95,60,0
22:16:01 13/06/2026,95,60,0
22:16:02 13/06/2026,95,60,0
22:16:03 13/06/2026,95,59,0
22:16:04 13/06/2026,95,59,0
22:16:05 13/06/2026,95,59,0
22:16:06 13/06/2026,95,59,0
22:16:07 13/06/2026,95,58,0
22:16:08 13/06/2026,95,58,0
22:16:09 13/06/2026,95,58,0
22:16:10 13/06/2026,95,58,0
22:16:11 13/06/2026,95,58,0
22:16:12 13/06/2026,95,59,0
22:16:13 13/06/2026,95,59,0
22:16:14 13/06/2026,95,60,0
22:16:15 13/06/2026,95,60,0
22:16:16 13/06/2026,95,60,0
22:16:17 13/06/2026,95,60,0
22:16:18 13/06/2026,95,60,0
22:16:19 13/06/2026,95,60,0
22:16:20 13/06/2026,94,59,0
22:16:21 13/06/2026,94,58,0
22:16:22 13/06/2026,94,57,0
22:16:23 13/06/2026,94,57,0
22:16:24 13/06/2026,94,57,0
22:16:25 13/06/2026,94,57,0
22:16:26 13/06/2026,94,57,0
22:16:27 13/06/2026,94,57,0
22:16:28 13/06/2026,94,58,0
22:16:29 13/06/2026,94,58,0
22:16:30 13/06/2026,94,59,0
22:16:31 13/06/2026,94,59,0
22:16:32 13/06/2026,94,59,0
22:16:33 13/06/2026,94,60,0
22:16:34 13/06/2026,94,60,0
22:16:35 13/06/2026,94,60,0
22:16:36 13/06/2026,94,60,0
22:16:37 13/06/2026,94,60,0
22:16:38 13/06/2026,94,60,0
22:16:39 13/06/2026,94,60,0
22:16:40 13/06/2026,94,60,0
22:16:41 13/06/2026,94,60,0
22:16:42 13/06/2026,94,59,0
22:16:43 13/06/2026,94,59,0
22:16:44 13/06/2026,94,59,0
22:16:45 13/06/2026,94,59,0
22:16:46 13/06/2026,94,59,0
22:16:47 13/06/2026,94,59,0
22:16:48 13/06/2026,94,59,0
22:16:49 13/06/2026,94,59,0
22:16:50 13/06/2026,94,59,0
22:16:51 13/06/2026,94,58,0
22:16:52 13/06/2026,94,58,0
22:16:53 13/06/2026,94,58,0
22:16:54 13/06/2026,94,58,0
22:16:55 13/06/2026,94,58,0
22:16:56 13/06/2026,94,58,0
22:16:57 13/06/2026,94,58,0
22:16:58 13/06/2026,94,58,0
22:16:59 13/06/2026,94,58,0
22:17:00 13/06/2026,94,58,0
22:17:01 13/06/2026,94,59,0
22:17:02 13/06/2026,94,59,0
22:17:03 13/06/2026,94,59,0
22:17:04 13/06/2026,94,60,0
22:17:05 13/06/2026,94,60,0
22:17:06 13/06/2026,94,61,0
22:17:07 13/06/2026,94,61,0
22:17:08 13/06/2026,94,61,0
22:17:09 13/06/2026,94,61,0
22:17:10 13/06/2026,94,61,0
22:17:11 13/06/2026,94,61,0
22:17:12 13/06/2026,94,61,0
22:17:13 13/06/2026,94,60,0
22:17:14 13/06/2026,94,60,0
22:17:15 13/06/2026,94,59,0
22:17:16 13/06/2026,94,58,0
22:17:17 13/06/2026,94,57,0
22:17:18 13/06/2026,94,56,0
22:17:19 13/06/2026,94,56,0
22:17:20 13/06/2026,94,56,0
22:17:21 13/06/2026,94,56,0
22:17:22 13/06/2026,94,57,0
22:17:23 13/06/2026,94,57,0
22:17:24 13/06/2026,94,58,0
22:17:25 13/06/2026,94,58,0
22:17:26 13/06/2026,94,59,0
22:17:27 13/06/2026,94,59,0
22:17:28 13/06/2026,94,59,0
22:17:29 13/06/2026,94,59,0
22:17:30 13/06/2026,94,59,0
22:17:31 13/06/2026,94,59,0
22:17:32 13/06/2026,94,58,0
22:17:33 13/06/2026,94,58,0
22:17:34 13/06/2026,94,58,0
22:17:35 13/06/2026,94,59,0
22:17:36 13/06/2026,94,59,0
22:17:37 13/06/2026,94,59,0
22:17:38 13/06/2026,94,60,0
22:17:39 13/06/2026,94,60,0
22:17:40 13/06/2026,94,60,0
22:17:41 13/06/2026,94,60,0
22:17:42 13/06/2026,94,60,0
22:17:43 13/06/2026,94,59,0
22:17:44 13/06/2026,94,59,0
22:17:45 13/06/2026,94,58,0
22:17:46 13/06/2026,93,58,0
22:17:47 13/06/2026,93,58,0
22:17:48 13/06/2026,93,58,0
22:17:49 13/06/2026,93,58,0
22:17:50 13/06/2026,94,58,0
22:17:51 13/06/2026,94,58,0
22:17:52 13/06/2026,94,58,0
22:17:53 13/06/2026,94,58,0
22:17:54 13/06/2026,94,58,0
22:17:55 13/06/2026,94,58,0
22:17:56 13/06/2026,94,58,0
22:17:57 13/06/2026,94,58,0
22:17:58 13/06/2026,94,58,0
22:17:59 13/06/2026,94,58,0
22:18:00 13/06/2026,94,58,0
22:18:01 13/06/2026,94,58,0
22:18:02 13/06/2026,94,58,0
22:18:03 13/06/2026,94,58,0
22:18:04 13/06/2026,94,58,0
22:18:05 13/06/2026,94,58,0
22:18:06 13/06/2026,94,59,0
22:18:07 13/06/2026,94,59,0
22:18:08 13/06/2026,94,59,0
22:18:09 13/06/2026,94,59,0
22:18:10 13/06/2026,94,59,0
22:18:11 13/06/2026,94,59,0
22:18:12 13/06/2026,94,60,0
22:18:13 13/06/2026,94,60,0
22:18:14 13/06/2026,94,60,0
22:18:15 13/06/2026,94,60,0
22:18:16 13/06/2026,94,60,0
22:18:17 13/06/2026,94,60,0
22:18:18 13/06/2026,94,60,0
22:18:19 13/06/2026,94,60,0
22:18:20 13/06/2026,94,60,0
22:18:21 13/06/2026,94,59,0
22:18:22 13/06/2026,94,59,0
22:18:23 13/06/2026,94,58,0
22:18:24 13/06/2026,94,57,0
22:18:25 13/06/2026,94,57,0
22:18:26 13/06/2026,94,57,0
22:18:27 13/06/2026,94,57,0
22:18:28 13/06/2026,94,57,0
22:18:29 13/06/2026,94,57,0
22:18:30 13/06/2026,94,58,0
22:18:31 13/06/2026,94,58,0
22:18:32 13/06/2026,94,58,0
22:18:33 13/06/2026,95,58,0
22:18:34 13/06/2026,95,59,0
22:18:35 13/06/2026,95,59,0
22:18:36 13/06/2026,95,59,0
22:18:37 13/06/2026,95,59,0
22:18:38 13/06/2026,95,59,0
22:18:39 13/06/2026,95,59,0
22:18:40 13/06/2026,95,59,0
22:18:41 13/06/2026,95,59,0
22:18:42 13/06/2026,95,60,0
22:18:43 13/06/2026,95,60,0
22:18:44 13/06/2026,95,60,0
22:18:45 13/06/2026,95,60,0
22:18:46 13/06/2026,95,59,0
22:18:47 13/06/2026,95,59,0
22:18:48 13/06/2026,95,59,0
22:18:49 13/06/2026,94,59,0
22:18:50 13/06/2026,94,59,0
22:18:51 13/06/2026,94,59,0
22:18:52 13/06/2026,94,59,0
22:18:53 13/06/2026,94,59,0
22:18:54 13/06/2026,94,60,0
22:18:55 13/06/2026,94,60,0
22:18:56 13/06/2026,94,60,0
22:18:57 13/06/2026,94,60,0
22:18:58 13/06/2026,94,60,0
22:18:59 13/06/2026,94,60,0
22:19:00 13/06/2026,94,60,0
22:19:01 13/06/2026,94,60,0
22:19:02 13/06/2026,94,60,0
22:19:03 13/06/2026,94,59,0
22:19:04 13/06/2026,94,59,0
22:19:05 13/06/2026,94,59,0
22:19:06 13/06/2026,94,59,0
22:19:07 13/06/2026,94,59,0
22:19:08 13/06/2026,94,59,0
22:19:09 13/06/2026,94,59,0
22:19:10 13/06/2026,94,60,0
22:19:11 13/06/2026,95,60,0
22:19:12 13/06/2026,95,60,0
22:19:13 13/06/2026,95,60,0
22:19:14 13/06/2026,95,59,0
22:19:15 13/06/2026,95,59,0
22:19:16 13/06/2026,95,59,0
22:19:17 13/06/2026,95,58,0
22:19:18 13/06/2026,95,58,0
22:19:19 13/06/2026,95,58,0
22:19:20 13/06/2026,95,58,0
22:19:21 13/06/2026,95,58,0
22:19:22 13/06/2026,95,58,0
22:19:23 13/06/2026,95,58,0
22:19:24 13/06/2026,95,58,0
22:19:25 13/06/2026,95,58,0
22:19:26 13/06/2026,95,59,0
22:19:27 13/06/2026,95,59,0
22:19:28 13/06/2026,95,59,0
22:19:29 13/06/2026,95,60,0
22:19:30 13/06/2026,95,60,0
22:19:31 13/06/2026,95,60,0
22:19:32 13/06/2026,95,60,0
22:19:33 13/06/2026,95,60,0
22:19:34 13/06/2026,95,60,0
22:19:35 13/06/2026,95,60,0
22:19:36 13/06/2026,95,60,0
22:19:37 13/06/2026,95,60,0
22:19:38 13/06/2026,94,60,0
22:19:39 13/06/2026,94,60,0
22:19:40 13/06/2026,94,60,0
22:19:41 13/06/2026,94,60,0
22:19:42 13/06/2026,94,60,0
22:19:43 13/06/2026,94,60,0
22:19:44 13/06/2026,94,60,0
22:19:45 13/06/2026,94,60,0
22:19:46 13/06/2026,94,60,0
22:19:47 13/06/2026,94,59,0
22:19:48 13/06/2026,94,59,0
22:19:49 13/06/2026,94,59,0
22:19:50 13/06/2026,94,59,0
22:19:51 13/06/2026,94,59,0
22:19:52 13/06/2026,94,59,0
22:19:53 13/06/2026,94,60,0
22:19:54 13/06/2026,94,60,0
22:19:55 13/06/2026,94,60,0
22:19:56 13/06/2026,94,60,0
22:19:57 13/06/2026,94,60,0
22:19:58 13/06/2026,94,60,0
22:19:59 13/06/2026,95,60,0
22:20:00 13/06/2026,95,60,0
22:20:01 13/06/2026,95,60,0
22:20:02 13/06/2026,95,60,0
22:20:03 13/06/2026,95,61,0
22:20:04 13/06/2026,95,61,0
22:20:05 13/06/2026,95,61,0
22:20:06 13/06/2026,95,61,0
22:20:07 13/06/2026,95,61,0
22:20:08 13/06/2026,95,61,0
22:20:09 13/06/2026,95,61,0
22:20:10 13/06/2026,95,61,0
22:20:11 13/06/2026,95,61,0
22:20:12 13/06/2026,95,60,0
22:20:13 13/06/2026,95,60,0
22:20:14 13/06/2026,95,60,0
22:20:15 13/06/2026,95,60,0
22:20:16 13/06/2026,95,59,0
22:20:17 13/06/2026,95,59,0
22:20:18 13/06/2026,95,59,0
22:20:19 13/06/2026,95,59,0
22:20:20 13/06/2026,94,60,0
22:20:21 13/06/2026,94,60,0
22:20:22 13/06/2026,94,60,0
22:20:23 13/06/2026,94,60,0
22:20:24 13/06/2026,94,59,0
22:20:25 13/06/2026,94,59,0
22:20:26 13/06/2026,94,59,0
22:20:27 13/06/2026,94,59,0
22:20:28 13/06/2026,94,58,0
22:20:29 13/06/2026,94,58,0
22:20:30 13/06/2026,94,58,0
22:20:31 13/06/2026,94,59,0
22:20:32 13/06/2026,94,59,0
22:20:33 13/06/2026,94,59,0
22:20:34 13/06/2026,95,59,0
22:20:35 13/06/2026,95,59,0
22:20:36 13/06/2026,95,59,0
22:20:37 13/06/2026,95,59,0
22:20:38 13/06/2026,95,59,0
22:20:39 13/06/2026,95,59,0
22:20:40 13/06/2026,94,59,0
22:20:41 13/06/2026,94,59,0
22:20:42 13/06/2026,94,59,0
22:20:43 13/06/2026,94,59,0
22:20:44 13/06/2026,94,59,0
22:20:45 13/06/2026,94,60,0
22:20:46 13/06/2026,94,60,0
22:20:47 13/06/2026,94,60,0
22:20:48 13/06/2026,94,61,0
22:20:49 13/06/2026,94,61,0
22:20:50 13/06/2026,94,61,0
22:20:51 13/06/2026,94,61,0
22:20:52 13/06/2026,94,61,0
22:20:53 13/06/2026,94,60,0
22:20:54 13/06/2026,94,60,0
22:20:55 13/06/2026,94,60,0
22:20:56 13/06/2026,94,60,0
22:20:57 13/06/2026,94,61,0
22:20:58 13/06/2026,94,61,0
22:20:59 13/06/2026,94,61,0
22:21:00 13/06/2026,94,61,0
22:21:01 13/06/2026,94,61,0
22:21:02 13/06/2026,95,61,0
22:21:03 13/06/2026,95,61,0
22:21:04 13/06/2026,95,61,0
22:21:05 13/06/2026,95,61,0
22:21:06 13/06/2026,95,62,0
22:21:07 13/06/2026,95,62,0
22:21:08 13/06/2026,95,62,0
22:21:09 13/06/2026,95,62,0
22:21:10 13/06/2026,95,62,0
22:21:11 13/06/2026,95,62,0
22:21:12 13/06/2026,95,62,0
22:21:13 13/06/2026,95,62,0
22:21:14 13/06/2026,95,62,0
22:21:15 13/06/2026,95,62,0
22:21:16 13/06/2026,95,62,0
22:21:17 13/06/2026,95,61,0
22:21:18 13/06/2026,95,61,0
22:21:19 13/06/2026,95,61,0
22:21:20 13/06/2026,95,60,0
22:21:21 13/06/2026,95,60,0
22:21:22 13/06/2026,95,59,0
22:21:23 13/06/2026,95,59,0
22:21:24 13/06/2026,95,59,0
22:21:25 13/06/2026,95,59,0
22:21:26 13/06/2026,95,59,0
22:21:27 13/06/2026,95,59,0
22:21:28 13/06/2026,95,59,0
22:21:29 13/06/2026,95,59,0
22:21:30 13/06/2026,95,59,0
22:21:31 13/06/2026,94,59,0
22:21:32 13/06/2026,94,59,0
22:21:33 13/06/2026,94,59,0
22:21:34 13/06/2026,94,59,0
22:21:35 13/06/2026,94,59,0
22:21:36 13/06/2026,94,59,0
22:21:37 13/06/2026,94,59,0
22:21:38 13/06/2026,94,59,0
22:21:39 13/06/2026,94,59,0
22:21:40 13/06/2026,94,59,0
22:21:41 13/06/2026,94,59,0
22:21:42 13/06/2026,94,59,0
22:21:43 13/06/2026,94,59,0
22:21:44 13/06/2026,94,59,0
22:21:45 13/06/2026,94,59,0
22:21:46 13/06/2026,94,58,0
22:21:47 13/06/2026,94,58,0
22:21:48 13/06/2026,94,58,0
22:21:49 13/06/2026,94,59,0
22:21:50 13/06/2026,94,59,0
22:21:51 13/06/2026,94,59,0
22:21:52 13/06/2026,94,59,0
22:21:53 13/06/2026,94,59,0
22:21:54 13/06/2026,94,59,0
22:21:55 13/06/2026,94,59,0
22:21:56 13/06/2026,94,59,0
22:21:57 13/06/2026,94,59,0
22:21:58 13/06/2026,94,59,0
22:21:59 13/06/2026,94,59,0
22:22:00 13/06/2026,94,59,0
22:22:01 13/06/2026,94,59,0
22:22:02 13/06/2026,94,59,0
22:22:03 13/06/2026,94,59,0
22:22:04 13/06/2026,94,60,0
22:22:05 13/06/2026,94,60,0
22:22:06 13/06/2026,94,60,0
22:22:07 13/06/2026,94,60,0
22:22:08 13/06/2026,94,60,0
22:22:09 13/06/2026,94,60,0
22:22:10 13/06/2026,94,60,0
22:22:11 13/06/2026,94,60,0
22:22:12 13/06/2026,94,60,0
22:22:13 13/06/2026,94,60,0
22:22:14 13/06/2026,94,60,0
22:22:15 13/06/2026,94,61,0
22:22:16 13/06/2026,94,61,0
22:22:17 13/06/2026,94,61,0
22:22:18 13/06/2026,94,61,0
22:22:19 13/06/2026,94,61,0
22:22:20 13/06/2026,94,61,0
22:22:21 13/06/2026,94,61,0
22:22:22 13/06/2026,94,61,0
22:22:23 13/06/2026,94,60,0
22:22:24 13/06/2026,94,60,0
22:22:25 13/06/2026,94,60,0
22:22:26 13/06/2026,94,60,0
22:22:27 13/06/2026,95,60,0
22:22:28 13/06/2026,95,60,0
22:22:29 13/06/2026,95,60,0
22:22:30 13/06/2026,95,60,0
22:22:31 13/06/2026,95,60,0
22:22:32 13/06/2026,95,60,0
22:22:33 13/06/2026,95,61,0
22:22:34 13/06/2026,95,61,0
22:22:35 13/06/2026,95,61,0
22:22:36 13/06/2026,95,60,0
22:22:37 13/06/2026,95,60,0
22:22:38 13/06/2026,95,60,0
22:22:39 13/06/2026,95,60,0
22:22:40 13/06/2026,95,60,0
22:22:41 13/06/2026,95,59,0
22:22:42 13/06/2026,95,59,0
22:22:43 13/06/2026,95,59,0
22:22:44 13/06/2026,95,59,0
22:22:45 13/06/2026,95,59,0
22:22:46 13/06/2026,95,59,0
22:22:47 13/06/2026,95,59,0
22:22:48 13/06/2026,95,59,0
22:22:49 13/06/2026,95,59,0
22:22:50 13/06/2026,95,59,0
22:22:51 13/06/2026,95,59,0
22:22:52 13/06/2026,95,59,0
22:22:53 13/06/2026,95,59,0
22:22:54 13/06/2026,95,59,0
22:22:55 13/06/2026,95,59,0
22:22:56 13/06/2026,94,59,0
22:22:57 13/06/2026,94,59,0
22:22:58 13/06/2026,94,59,0
22:22:59 13/06/2026,94,59,0
22:23:00 13/06/2026,94,59,0
22:23:01 13/06/2026,94,59,0
22:23:02 13/06/2026,94,59,0
22:23:03 13/06/2026,94,59,0
22:23:04 13/06/2026,94,59,0
22:23:05 13/06/2026,94,59,0
22:23:06 13/06/2026,94,60,0
22:23:07 13/06/2026,94,60,0
22:23:08 13/06/2026,94,60,0
22:23:09 13/06/2026,94,59,0
22:23:10 13/06/2026,94,59,0
22:23:11 13/06/2026,94,59,0
22:23:12 13/06/2026,94,59,0
22:23:13 13/06/2026,94,58,0
22:23:14 13/06/2026,94,58,0
22:23:15 13/06/2026,94,58,0
22:23:16 13/06/2026,94,59,0
22:23:17 13/06/2026,94,59,0
22:23:18 13/06/2026,94,59,0
22:23:19 13/06/2026,94,59,0
22:23:20 13/06/2026,95,59,0
22:23:21 13/06/2026,95,60,0
22:23:22 13/06/2026,95,60,0
22:23:23 13/06/2026,95,60,0
