Time,Oxygen Level,Pulse Rate,Motion
23:42:42 02/07/2026,95,50,0
23:42:43 02/07/2026,95,50,0
23:42:44 02/07/2026,95,50,0
23:42:45 02/07/2026,95,50,0
23:42:46 02/07/2026,95,50,0
23:42:47 02/07/2026,95,50,0
23:42:48 02/07/2026,95,50,0
23:42:49 02/07/2026,95,50,0
23:42:50 02/07/2026,95,50,0
23:42:51 02/07/2026,95,50,0
23:42:52 02/07/2026,95,50,0
23:42:53 02/07/2026,95,50,0
23:42:54 02/07/2026,95,50,0
23:42:55 02/07/2026,95,50,0
23:42:56 02/07/2026,95,49,0
23:42:57 02/07/2026,95,49,0
23:42:58 02/07/2026,95,49,0
23:42:59 02/07/2026,95,49,0
23:43:00 02/07/2026,95,49,0
23:43:01 02/07/2026,95,49,0
23:43:02 02/07/2026,95,49,0
23:43:03 02/07/2026,95,49,0
23:43:04 02/07/2026,95,49,0
23:43:05 02/07/2026,95,49,0
23:43:06 02/07/2026,95,49,0
23:43:07 02/07/2026,95,49,0
23:43:08 02/07/2026,95,49,0
23:43:09 02/07/2026,95,49,0
23:43:10 02/07/2026,95,50,0
23:43:11 02/07/2026,95,50,0
23:43:12 02/07/2026,95,50,0
23:43:13 02/07/2026,95,50,0
23:43:14 02/07/2026,95,50,0
23:43:15 02/07/2026,95,50,0
23:43:16 02/07/2026,95,50,0
23:43:17 02/07/2026,95,50,0
23:43:18 02/07/2026,95,50,0
23:43:19 02/07/2026,95,50,0
23:43:20 02/07/2026,95,50,0
23:43:21 02/07/2026,95,49,0
23:43:22 02/07/2026,95,49,0
23:43:23 02/07/2026,95,49,0
23:43:24 02/07/2026,95,48,0
23:43:25 02/07/2026,95,48,0
23:43:26 02/07/2026,95,48,0
23:43:27 02/07/2026,95,48,0
23:43:28 02/07/2026,95,48,0
23:43:29 02/07/2026,95,49,0
23:43:30 02/07/2026,95,49,0
23:43:31 02/07/2026,95,49,0
23:43:32 02/07/2026,95,50,0
23:43:33 02/07/2026,95,50,0
23:43:34 02/07/2026,95,50,0
23:43:35 02/07/2026,95,50,0
23:43:36 02/07/2026,95,50,0
23:43:37 02/07/2026,95,50,0
23:43:38 02/07/2026,95,50,0
23:43:39 02/07/2026,95,50,0
23:43:40 02/07/2026,95,50,0
23:43:41 02/07/2026,95,50,0
23:43:42 02/07/2026,95,49,0
23:43:43 02/07/2026,95,49,0
23:43:44 02/07/2026,95,49,0
23:43:45 02/07/2026,95,49,0
23:43:46 02/07/2026,95,49,0
23:43:47 02/07/2026,95,49,0
23:43:48 02/07/2026,95,49,0
23:43:49 02/07/2026,95,49,0
23:43:50 02/07/2026,95,50,0
23:43:51 02/07/2026,95,50,0
23:43:52 02/07/2026,95,50,0
23:43:53 02/07/2026,95,50,0
23:43:54 02/07/2026,95,50,0
23:43:55 02/07/2026,95,50,0
23:43:56 02/07/2026,95,50,0
23:43:57 02/07/2026,95,50,0
23:43:58 02/07/2026,95,50,0
23:43:59 02/07/2026,95,49,0
23:44:00 02/07/2026,95,49,0
23:44:01 02/07/2026,95,49,0
23:44:02 02/07/2026,95,49,0
23:44:03 02/07/2026,95,48,0
23:44:04 02/07/2026,95,48,0
23:44:05 02/07/2026,95,48,0
23:44:06 02/07/2026,95,48,0
23:44:07 02/07/2026,95,48,0
23:44:08 02/07/2026,95,48,0
23:44:09 02/07/2026,95,48,0
23:44:10 02/07/2026,95,48,0
23:44:11 02/07/2026,95,49,0
23:44:12 02/07/2026,95,49,0
23:44:13 02/07/2026,95,49,0
23:44:14 02/07/2026,95,49,0
23:44:15 02/07/2026,95,48,0
23:44:16 02/07/2026,95,48,0
23:44:17 02/07/2026,95,48,0
23:44:18 02/07/2026,95,47,0
23:44:19 02/07/2026,95,47,0
23:44:20 02/07/2026,95,47,0
23:44:21 02/07/2026,95,47,0
23:44:22 02/07/2026,95,48,0
23:44:23 02/07/2026,95,48,0
23:44:24 02/07/2026,95,48,0
23:44:25 02/07/2026,95,49,0
23:44:26 02/07/2026,95,49,0
23:44:27 02/07/2026,95,49,0
23:44:28 02/07/2026,95,49,0
23:44:29 02/07/2026,95,49,0
23:44:30 02/07/2026,95,49,0
23:44:31 02/07/2026,95,49,0
23:44:32 02/07/2026,95,49,0
23:44:33 02/07/2026,95,49,0
23:44:34 02/07/2026,95,48,0
23:44:35 02/07/2026,95,48,0
23:44:36 02/07/2026,95,48,0
23:44:37 02/07/2026,95,49,0
23:44:38 02/07/2026,95,49,0
23:44:39 02/07/2026,95,49,0
23:44:40 02/07/2026,95,49,0
23:44:41 02/07/2026,95,49,0
23:44:42 02/07/2026,95,49,0
23:44:43 02/07/2026,95,49,0
23:44:44 02/07/2026,95,49,0
23:44:45 02/07/2026,95,48,0
23:44:46 02/07/2026,95,48,0
23:44:47 02/07/2026,95,49,0
23:44:48 02/07/2026,95,49,0
23:44:49 02/07/2026,95,49,0
23:44:50 02/07/2026,95,49,0
23:44:51 02/07/2026,95,49,0
23:44:52 02/07/2026,95,50,0
23:44:53 02/07/2026,95,50,0
23:44:54 02/07/2026,95,49,0
23:44:55 02/07/2026,95,49,0
23:44:56 02/07/2026,95,50,0
23:44:57 02/07/2026,95,50,0
23:44:58 02/07/2026,95,50,0
23:44:59 02/07/2026,95,50,0
23:45:00 02/07/2026,95,49,0
23:45:01 02/07/2026,95,49,0
23:45:02 02/07/2026,95,48,0
23:45:03 02/07/2026,95,48,0
23:45:04 02/07/2026,95,47,0
23:45:05 02/07/2026,95,47,0
23:45:06 02/07/2026,95,47,0
23:45:07 02/07/2026,95,47,0
23:45:08 02/07/2026,95,47,0
23:45:09 02/07/2026,95,48,0
23:45:10 02/07/2026,95,48,0
23:45:11 02/07/2026,95,48,0
23:45:12 02/07/2026,95,48,0
23:45:13 02/07/2026,95,48,0
23:45:14 02/07/2026,95,48,0
23:45:15 02/07/2026,95,48,0
23:45:16 02/07/2026,95,48,0
23:45:17 02/07/2026,95,48,0
23:45:18 02/07/2026,95,48,0
23:45:19 02/07/2026,95,49,0
23:45:20 02/07/2026,95,49,0
23:45:21 02/07/2026,95,49,0
23:45:22 02/07/2026,95,49,0
23:45:23 02/07/2026,95,49,0
23:45:24 02/07/2026,95,49,0
23:45:25 02/07/2026,95,49,0
23:45:26 02/07/2026,95,49,0
23:45:27 02/07/2026,95,49,0
23:45:28 02/07/2026,95,50,0
23:45:29 02/07/2026,95,50,0
23:45:30 02/07/2026,95,50,0
23:45:31 02/07/2026,95,50,0
23:45:32 02/07/2026,95,50,0
23:45:33 02/07/2026,95,50,0
23:45:34 02/07/2026,95,50,0
23:45:35 02/07/2026,95,49,0
23:45:36 02/07/2026,95,49,0
23:45:37 02/07/2026,95,49,0
23:45:38 02/07/2026,95,49,0
23:45:39 02/07/2026,95,49,0
23:45:40 02/07/2026,95,49,0
23:45:41 02/07/2026,95,49,0
23:45:42 02/07/2026,95,49,0
23:45:43 02/07/2026,95,49,0
23:45:44 02/07/2026,95,49,0
23:45:45 02/07/2026,95,49,0
23:45:46 02/07/2026,95,49,0
23:45:47 02/07/2026,95,49,0
23:45:48 02/07/2026,95,49,0
23:45:49 02/07/2026,95,49,0
23:45:50 02/07/2026,95,48,0
23:45:51 02/07/2026,95,48,0
23:45:52 02/07/2026,95,48,0
23:45:53 02/07/2026,95,48,0
23:45:54 02/07/2026,95,48,0
23:45:55 02/07/2026,95,48,0
23:45:56 02/07/2026,95,48,0
23:45:57 02/07/2026,95,48,0
23:45:58 02/07/2026,95,48,0
23:45:59 02/07/2026,95,49,0
23:46:00 02/07/2026,95,49,0
23:46:01 02/07/2026,95,49,0
23:46:02 02/07/2026,95,49,0
23:46:03 02/07/2026,95,49,0
23:46:04 02/07/2026,95,49,0
23:46:05 02/07/2026,95,49,0
23:46:06 02/07/2026,95,48,0
23:46:07 02/07/2026,95,48,0
23:46:08 02/07/2026,95,48,0
23:46:09 02/07/2026,95,48,0
23:46:10 02/07/2026,95,48,0
23:46:11 02/07/2026,95,48,0
23:46:12 02/07/2026,95,49,0
23:46:13 02/07/2026,95,49,0
23:46:14 02/07/2026,95,49,0
23:46:15 02/07/2026,95,49,0
23:46:16 02/07/2026,95,49,0
23:46:17 02/07/2026,95,49,0
23:46:18 02/07/2026,95,49,0
23:46:19 02/07/2026,95,49,0
23:46:20 02/07/2026,95,49,0
23:46:21 02/07/2026,95,49,0
23:46:22 02/07/2026,95,49,0
23:46:23 02/07/2026,95,49,0
23:46:24 02/07/2026,95,49,0
23:46:25 02/07/2026,95,50,0
23:46:26 02/07/2026,95,50,0
23:46:27 02/07/2026,95,50,0
23:46:28 02/07/2026,95,50,0
23:46:29 02/07/2026,95,50,0
23:46:30 02/07/2026,95,49,0
23:46:31 02/07/2026,95,49,0
23:46:32 02/07/2026,95,49,0
23:46:33 02/07/2026,95,49,0
23:46:34 02/07/2026,95,49,0
23:46:35 02/07/2026,95,49,0
23:46:36 02/07/2026,95,49,0
23:46:37 02/07/2026,95,50,0
23:46:38 02/07/2026,95,50,0
23:46:39 02/07/2026,95,50,0
23:46:40 02/07/2026,95,50,0
23:46:41 02/07/2026,95,50,0
23:46:42 02/07/2026,95,50,0
23:46:43 02/07/2026,95,50,0
23:46:44 02/07/2026,95,50,0
23:46:45 02/07/2026,95,50,0
23:46:46 02/07/2026,95,49,0
23:46:47 02/07/2026,95,49,0
23:46:48 02/07/2026,95,49,0
23:46:49 02/07/2026,95,49,0
23:46:50 02/07/2026,95,49,0
23:46:51 02/07/2026,95,49,0
23:46:52 02/07/2026,95,49,0
23:46:53 02/07/2026,95,49,0
23:46:54 02/07/2026,95,49,0
23:46:55 02/07/2026,95,50,0
23:46:56 02/07/2026,95,50,0
23:46:57 02/07/2026,95,50,0
23:46:58 02/07/2026,95,50,0
23:46:59 02/07/2026,95,50,0
23:47:00 02/07/2026,95,50,0
23:47:01 02/07/2026,95,50,0
23:47:02 02/07/2026,95,50,0
23:47:03 02/07/2026,95,50,0
23:47:04 02/07/2026,95,50,0
23:47:05 02/07/2026,95,49,0
23:47:06 02/07/2026,95,49,0
23:47:07 02/07/2026,95,49,0
23:47:08 02/07/2026,95,49,0
23:47:09 02/07/2026,95,49,0
23:47:10 02/07/2026,95,49,0
23:47:11 02/07/2026,95,49,0
23:47:12 02/07/2026,95,49,0
23:47:13 02/07/2026,95,49,0
23:47:14 02/07/2026,95,49,0
23:47:15 02/07/2026,95,49,0
23:47:16 02/07/2026,95,49,0
23:47:17 02/07/2026,95,49,0
23:47:18 02/07/2026,95,49,0
23:47:19 02/07/2026,95,49,0
23:47:20 02/07/2026,95,49,0
23:47:21 02/07/2026,95,49,0
23:47:22 02/07/2026,95,49,0
23:47:23 02/07/2026,95,49,0
23:47:24 02/07/2026,95,49,0
23:47:25 02/07/2026,95,49,0
23:47:26 02/07/2026,95,49,0
23:47:27 02/07/2026,95,49,0
23:47:28 02/07/2026,95,49,0
23:47:29 02/07/2026,95,49,0
23:47:30 02/07/2026,95,49,0
23:47:31 02/07/2026,95,48,0
23:47:32 02/07/2026,95,48,0
23:47:33 02/07/2026,95,48,0
23:47:34 02/07/2026,95,48,0
23:47:35 02/07/2026,95,48,0
23:47:36 02/07/2026,95,48,0
23:47:37 02/07/2026,95,48,0
23:47:38 02/07/2026,95,48,0
23:47:39 02/07/2026,95,49,0
23:47:40 02/07/2026,95,49,0
23:47:41 02/07/2026,95,49,0
23:47:42 02/07/2026,95,49,0
23:47:43 02/07/2026,95,49,0
23:47:44 02/07/2026,95,49,0
23:47:45 02/07/2026,95,50,0
23:47:46 02/07/2026,95,50,0
23:47:47 02/07/2026,95,50,0
23:47:48 02/07/2026,95,49,0
23:47:49 02/07/2026,95,49,0
23:47:50 02/07/2026,95,50,0
23:47:51 02/07/2026,95,50,0
23:47:52 02/07/2026,95,49,0
23:47:53 02/07/2026,95,49,0
23:47:54 02/07/2026,95,49,0
23:47:55 02/07/2026,95,49,0
23:47:56 02/07/2026,95,49,0
23:47:57 02/07/2026,95,49,0
23:47:58 02/07/2026,95,49,0
23:47:59 02/07/2026,95,49,0
23:48:00 02/07/2026,95,49,0
23:48:01 02/07/2026,95,49,0
23:48:02 02/07/2026,95,49,0
23:48:03 02/07/2026,95,49,0
23:48:04 02/07/2026,95,49,0
23:48:05 02/07/2026,95,49,0
23:48:06 02/07/2026,95,49,0
23:48:07 02/07/2026,95,49,0
23:48:08 02/07/2026,95,49,0
23:48:09 02/07/2026,95,49,0
23:48:10 02/07/2026,95,50,0
23:48:11 02/07/2026,95,50,0
23:48:12 02/07/2026,95,50,0
23:48:13 02/07/2026,95,50,0
23:48:14 02/07/2026,95,50,0
23:48:15 02/07/2026,95,51,0
23:48:16 02/07/2026,95,51,0
23:48:17 02/07/2026,95,50,0
23:48:18 02/07/2026,95,50,0
23:48:19 02/07/2026,95,49,0
23:48:20 02/07/2026,95,49,0
23:48:21 02/07/2026,95,48,0
23:48:22 02/07/2026,95,48,0
23:48:23 02/07/2026,95,48,0
23:48:24 02/07/2026,95,48,0
23:48:25 02/07/2026,95,48,0
23:48:26 02/07/2026,95,48,0
23:48:27 02/07/2026,95,49,0
23:48:28 02/07/2026,95,49,0
23:48:29 02/07/2026,95,49,0
23:48:30 02/07/2026,95,49,0
23:48:31 02/07/2026,95,49,0
23:48:32 02/07/2026,95,50,0
23:48:33 02/07/2026,95,50,0
23:48:34 02/07/2026,95,50,0
23:48:35 02/07/2026,95,50,0
23:48:36 02/07/2026,95,50,0
23:48:37 02/07/2026,95,49,0
23:48:38 02/07/2026,95,49,0
23:48:39 02/07/2026,95,49,0
23:48:40 02/07/2026,95,49,0
23:48:41 02/07/2026,95,49,0
23:48:42 02/07/2026,95,49,0
23:48:43 02/07/2026,95,49,0
23:48:44 02/07/2026,95,49,0
23:48:45 02/07/2026,95,49,0
23:48:46 02/07/2026,95,50,0
23:48:47 02/07/2026,95,50,0
23:48:48 02/07/2026,95,50,0
23:48:49 02/07/2026,95,51,0
23:48:50 02/07/2026,95,51,0
23:48:51 02/07/2026,95,51,0
23:48:52 02/07/2026,95,51,0
23:48:53 02/07/2026,95,51,0
23:48:54 02/07/2026,95,50,0
23:48:55 02/07/2026,95,50,0
23:48:56 02/07/2026,95,49,0
23:48:57 02/07/2026,95,49,0
23:48:58 02/07/2026,95,49,0
23:48:59 02/07/2026,95,49,0
23:49:00 02/07/2026,95,49,0
23:49:01 02/07/2026,95,49,0
23:49:02 02/07/2026,95,49,0
23:49:03 02/07/2026,95,49,0
23:49:04 02/07/2026,95,50,0
23:49:05 02/07/2026,95,50,0
23:49:06 02/07/2026,95,50,0
23:49:07 02/07/2026,95,49,0
23:49:08 02/07/2026,95,49,0
23:49:09 02/07/2026,95,49,0
23:49:10 02/07/2026,95,49,0
23:49:11 02/07/2026,95,49,0
23:49:12 02/07/2026,95,49,0
23:49:13 02/07/2026,95,50,0
23:49:14 02/07/2026,95,50,0
23:49:15 02/07/2026,95,50,0
23:49:16 02/07/2026,95,50,0
23:49:17 02/07/2026,95,50,0
23:49:18 02/07/2026,95,50,0
23:49:19 02/07/2026,95,50,0
23:49:20 02/07/2026,95,50,0
23:49:21 02/07/2026,95,50,0
23:49:22 02/07/2026,95,50,0
23:49:23 02/07/2026,95,50,0
23:49:24 02/07/2026,95,50,0
23:49:25 02/07/2026,95,50,0
23:49:26 02/07/2026,95,50,0
23:49:27 02/07/2026,95,50,0
23:49:28 02/07/2026,95,50,0
23:49:29 02/07/2026,95,50,0
23:49:30 02/07/2026,95,50,0
23:49:31 02/07/2026,95,50,0
23:49:32 02/07/2026,95,49,0
23:49:33 02/07/2026,95,49,0
23:49:34 02/07/2026,95,49,0
23:49:35 02/07/2026,95,49,0
23:49:36 02/07/2026,95,49,0
23:49:37 02/07/2026,95,49,0
23:49:38 02/07/2026,95,49,0
23:49:39 02/07/2026,95,49,0
23:49:40 02/07/2026,95,49,0
23:49:41 02/07/2026,95,49,0
23:49:42 02/07/2026,95,49,0
23:49:43 02/07/2026,95,49,0
23:49:44 02/07/2026,95,49,0
23:49:45 02/07/2026,95,49,0
23:49:46 02/07/2026,95,49,0
23:49:47 02/07/2026,95,50,0
23:49:48 02/07/2026,95,50,0
23:49:49 02/07/2026,95,50,0
23:49:50 02/07/2026,95,50,0
23:49:51 02/07/2026,95,50,0
23:49:52 02/07/2026,95,50,0
23:49:53 02/07/2026,95,50,0
23:49:54 02/07/2026,95,50,0
23:49:55 02/07/2026,95,50,0
23:49:56 02/07/2026,95,50,0
23:49:57 02/07/2026,95,49,0
23:49:58 02/07/2026,95,50,0
23:49:59 02/07/2026,95,50,0
23:50:00 02/07/2026,95,50,0
23:50:01 02/07/2026,95,50,0
23:50:02 02/07/2026,95,50,0
23:50:03 02/07/2026,95,50,0
23:50:04 02/07/2026,95,50,0
23:50:05 02/07/2026,95,50,0
23:50:06 02/07/2026,95,50,0
23:50:07 02/07/2026,95,50,0
23:50:08 02/07/2026,95,50,0
23:50:09 02/07/2026,95,50,0
23:50:10 02/07/2026,95,50,0
23:50:11 02/07/2026,95,50,0
23:50:12 02/07/2026,95,50,0
23:50:13 02/07/2026,95,50,0
23:50:14 02/07/2026,95,50,0
23:50:15 02/07/2026,95,50,0
23:50:16 02/07/2026,95,50,0
23:50:17 02/07/2026,95,50,0
23:50:18 02/07/2026,95,50,0
23:50:19 02/07/2026,95,50,0
23:50:20 02/07/2026,95,49,0
23:50:21 02/07/2026,95,49,0
23:50:22 02/07/2026,95,49,0
23:50:23 02/07/2026,95,49,0
23:50:24 02/07/2026,95,49,0
23:50:25 02/07/2026,95,49,0
23:50:26 02/07/2026,95,49,0
23:50:27 02/07/2026,95,49,0
23:50:28 02/07/2026,95,49,0
23:50:29 02/07/2026,95,49,0
23:50:30 02/07/2026,95,50,0
23:50:31 02/07/2026,95,50,0
23:50:32 02/07/2026,95,50,0
23:50:33 02/07/2026,95,50,0
23:50:34 02/07/2026,95,50,0
23:50:35 02/07/2026,95,50,0
23:50:36 02/07/2026,95,50,0
23:50:37 02/07/2026,95,50,0
23:50:38 02/07/2026,95,50,0
23:50:39 02/07/2026,95,50,0
23:50:40 02/07/2026,95,50,0
23:50:41 02/07/2026,95,50,0
23:50:42 02/07/2026,95,49,0
23:50:43 02/07/2026,95,49,0
23:50:44 02/07/2026,95,49,0
23:50:45 02/07/2026,95,50,0
23:50:46 02/07/2026,95,50,0
23:50:47 02/07/2026,95,49,0
23:50:48 02/07/2026,95,49,0
23:50:49 02/07/2026,95,49,0
23:50:50 02/07/2026,95,49,0
23:50:51 02/07/2026,95,49,0
23:50:52 02/07/2026,95,49,0
23:50:53 02/07/2026,95,48,0
23:50:54 02/07/2026,95,48,0
23:50:55 02/07/2026,95,48,0
23:50:56 02/07/2026,95,48,0
23:50:57 02/07/2026,95,48,0
23:50:58 02/07/2026,95,48,0
23:50:59 02/07/2026,95,49,0
23:51:00 02/07/2026,95,49,0
23:51:01 02/07/2026,95,49,0
23:51:02 02/07/2026,95,49,0
23:51:03 02/07/2026,95,50,0
23:51:04 02/07/2026,95,50,0
23:51:05 02/07/2026,95,50,0
23:51:06 02/07/2026,95,50,0
23:51:07 02/07/2026,95,50,0
23:51:08 02/07/2026,95,49,0
23:51:09 02/07/2026,95,49,0
23:51:10 02/07/2026,95,49,0
23:51:11 02/07/2026,95,49,0
23:51:12 02/07/2026,95,50,0
23:51:13 02/07/2026,95,50,0
23:51:14 02/07/2026,95,50,0
23:51:15 02/07/2026,95,51,0
23:51:16 02/07/2026,95,51,0
23:51:17 02/07/2026,95,51,0
23:51:18 02/07/2026,95,51,0
23:51:19 02/07/2026,95,51,0
23:51:20 02/07/2026,95,51,0
23:51:21 02/07/2026,95,51,0
23:51:22 02/07/2026,95,50,0
23:51:23 02/07/2026,95,50,0
23:51:24 02/07/2026,95,50,0
23:51:25 02/07/2026,95,49,0
23:51:26 02/07/2026,95,49,0
23:51:27 02/07/2026,95,49,0
23:51:28 02/07/2026,95,49,0
23:51:29 02/07/2026,95,49,0
23:51:30 02/07/2026,95,49,0
23:51:31 02/07/2026,95,49,0
23:51:32 02/07/2026,95,49,0
23:51:33 02/07/2026,95,50,0
23:51:34 02/07/2026,95,50,0
23:51:35 02/07/2026,95,50,0
23:51:36 02/07/2026,95,50,0
23:51:37 02/07/2026,95,50,0
23:51:38 02/07/2026,95,50,0
23:51:39 02/07/2026,95,50,0
23:51:40 02/07/2026,95,49,0
23:51:41 02/07/2026,95,49,0
23:51:42 02/07/2026,95,49,0
23:51:43 02/07/2026,95,49,0
23:51:44 02/07/2026,95,48,0
23:51:45 02/07/2026,95,48,0
23:51:46 02/07/2026,95,49,0
23:51:47 02/07/2026,95,49,0
23:51:48 02/07/2026,95,49,0
23:51:49 02/07/2026,95,49,0
23:51:50 02/07/2026,95,50,0
23:51:51 02/07/2026,95,50,0
23:51:52 02/07/2026,95,50,0
23:51:53 02/07/2026,95,50,0
23:51:54 02/07/2026,95,50,0
23:51:55 02/07/2026,95,50,0
23:51:56 02/07/2026,95,50,0
23:51:57 02/07/2026,95,50,0
23:51:58 02/07/2026,95,50,0
23:51:59 02/07/2026,95,49,0
23:52:00 02/07/2026,95,49,0
23:52:01 02/07/2026,95,49,0
23:52:02 02/07/2026,95,49,0
23:52:03 02/07/2026,95,50,0
23:52:04 02/07/2026,95,50,0
23:52:05 02/07/2026,95,50,0
23:52:06 02/07/2026,95,50,0
23:52:07 02/07/2026,95,50,0
23:52:08 02/07/2026,95,50,0
23:52:09 02/07/2026,95,50,0
23:52:10 02/07/2026,95,49,0
23:52:11 02/07/2026,95,49,0
23:52:12 02/07/2026,95,49,0
23:52:13 02/07/2026,95,49,0
23:52:14 02/07/2026,95,50,0
23:52:15 02/07/2026,95,50,0
23:52:16 02/07/2026,95,50,0
23:52:17 02/07/2026,95,50,0
23:52:18 02/07/2026,95,50,0
23:52:19 02/07/2026,95,51,0
23:52:20 02/07/2026,95,50,0
23:52:21 02/07/2026,95,50,0
23:52:22 02/07/2026,95,50,0
23:52:23 02/07/2026,95,50,0
23:52:24 02/07/2026,95,50,0
23:52:25 02/07/2026,95,49,0
23:52:26 02/07/2026,95,49,0
23:52:27 02/07/2026,95,49,0
23:52:28 02/07/2026,95,49,0
23:52:29 02/07/2026,95,50,0
23:52:30 02/07/2026,95,50,0
23:52:31 02/07/2026,95,50,0
23:52:32 02/07/2026,95,50,0
23:52:33 02/07/2026,95,50,0
23:52:34 02/07/2026,95,50,0
23:52:35 02/07/2026,95,49,0
23:52:36 02/07/2026,95,49,0
23:52:37 02/07/2026,95,49,0
23:52:38 02/07/2026,95,49,0
23:52:39 02/07/2026,95,49,0
23:52:40 02/07/2026,95,49,0
23:52:41 02/07/2026,95,49,0
23:52:42 02/07/2026,95,50,0
23:52:43 02/07/2026,95,50,0
23:52:44 02/07/2026,95,50,0
23:52:45 02/07/2026,95,50,0
23:52:46 02/07/2026,95,50,0
23:52:47 02/07/2026,95,50,0
23:52:48 02/07/2026,95,50,0
23:52:49 02/07/2026,95,50,0
23:52:50 02/07/2026,95,50,0
23:52:51 02/07/2026,95,50,0
23:52:52 02/07/2026,95,50,0
23:52:53 02/07/2026,95,50,0
23:52:54 02/07/2026,95,50,0
23:52:55 02/07/2026,95,50,0
23:52:56 02/07/2026,95,50,0
23:52:57 02/07/2026,95,50,0
23:52:58 02/07/2026,95,50,0
23:52:59 02/07/2026,95,50,0
23:53:00 02/07/2026,95,50,0
23:53:01 02/07/2026,95,50,0
23:53:02 02/07/2026,95,51,0
23:53:03 02/07/2026,95,51,0
23:53:04 02/07/2026,95,51,0
23:53:05 02/07/2026,95,51,0
23:53:06 02/07/2026,95,51,0
23:53:07 02/07/2026,95,50,0
23:53:08 02/07/2026,95,50,0
23:53:09 02/07/2026,95,50,0
23:53:10 02/07/2026,95,50,0
23:53:11 02/07/2026,95,49,0
23:53:12 02/07/2026,95,49,0
23:53:13 02/07/2026,95,49,0
23:53:14 02/07/2026,95,49,0
23:53:15 02/07/2026,95,50,0
23:53:16 02/07/2026,95,50,0
23:53:17 02/07/2026,95,50,0
23:53:18 02/07/2026,95,50,0
23:53:19 02/07/2026,95,50,0
23:53:20 02/07/2026,95,50,0
23:53:21 02/07/2026,95,49,0
23:53:22 02/07/2026,95,49,0
23:53:23 02/07/2026,95,49,0
23:53:24 02/07/2026,95,49,0
23:53:25 02/07/2026,95,49,0
23:53:26 02/07/2026,95,48,0
23:53:27 02/07/2026,95,48,0
23:53:28 02/07/2026,95,49,0
23:53:29 02/07/2026,95,49,0
23:53:30 02/07/2026,95,49,0
23:53:31 02/07/2026,95,49,0
23:53:32 02/07/2026,95,49,0
23:53:33 02/07/2026,95,49,0
23:53:34 02/07/2026,95,50,0
23:53:35 02/07/2026,95,50,0
23:53:36 02/07/2026,95,50,0
23:53:37 02/07/2026,95,50,0
23:53:38 02/07/2026,95,50,0
23:53:39 02/07/2026,95,50,0
23:53:40 02/07/2026,95,49,0
23:53:41 02/07/2026,95,49,0
23:53:42 02/07/2026,95,49,0
23:53:43 02/07/2026,95,49,0
23:53:44 02/07/2026,95,49,0
23:53:45 02/07/2026,95,49,0
23:53:46 02/07/2026,95,49,0
23:53:47 02/07/2026,95,49,0
23:53:48 02/07/2026,95,49,0
23:53:49 02/07/2026,95,49,0
23:53:50 02/07/2026,95,50,0
23:53:51 02/07/2026,95,50,0
23:53:52 02/07/2026,95,50,0
23:53:53 02/07/2026,95,50,0
23:53:54 02/07/2026,95,50,0
23:53:55 02/07/2026,95,50,0
23:53:56 02/07/2026,95,50,0
23:53:57 02/07/2026,95,50,0
23:53:58 02/07/2026,95,50,0
23:53:59 02/07/2026,95,50,0
23:54:00 02/07/2026,95,50,0
23:54:01 02/07/2026,95,50,0
23:54:02 02/07/2026,95,50,0
23:54:03 02/07/2026,95,50,0
23:54:04 02/07/2026,95,49,0
23:54:05 02/07/2026,95,49,0
23:54:06 02/07/2026,95,48,0
23:54:07 02/07/2026,95,48,0
23:54:08 02/07/2026,95,48,0
23:54:09 02/07/2026,95,49,0
23:54:10 02/07/2026,95,49,0
23:54:11 02/07/2026,95,49,0
23:54:12 02/07/2026,95,49,0
23:54:13 02/07/2026,95,49,0
23:54:14 02/07/2026,95,49,0
23:54:15 02/07/2026,95,49,0
23:54:16 02/07/2026,95,49,0
23:54:17 02/07/2026,95,49,0
23:54:18 02/07/2026,95,49,0
23:54:19 02/07/2026,95,49,0
23:54:20 02/07/2026,95,49,0
23:54:21 02/07/2026,95,49,0
23:54:22 02/07/2026,95,49,0
23:54:23 02/07/2026,95,49,0
23:54:24 02/07/2026,95,49,0
23:54:25 02/07/2026,95,49,0
23:54:26 02/07/2026,95,49,0
23:54:27 02/07/2026,95,49,0
23:54:28 02/07/2026,95,49,0
23:54:29 02/07/2026,95,49,0
23:54:30 02/07/2026,95,49,0
23:54:31 02/07/2026,95,49,0
23:54:32 02/07/2026,95,49,0
23:54:33 02/07/2026,95,50,0
23:54:34 02/07/2026,95,50,0
23:54:35 02/07/2026,95,50,0
23:54:36 02/07/2026,95,50,0
23:54:37 02/07/2026,95,50,0
23:54:38 02/07/2026,95,50,0
23:54:39 02/07/2026,95,50,0
23:54:40 02/07/2026,95,50,0
23:54:41 02/07/2026,95,50,0
23:54:42 02/07/2026,95,50,0
23:54:43 02/07/2026,95,50,0
23:54:44 02/07/2026,95,50,0
23:54:45 02/07/2026,95,49,0
23:54:46 02/07/2026,95,49,0
23:54:47 02/07/2026,95,49,0
23:54:48 02/07/2026,95,49,0
23:54:49 02/07/2026,95,49,0
23:54:50 02/07/2026,95,49,0
23:54:51 02/07/2026,95,49,0
23:54:52 02/07/2026,95,49,0
23:54:53 02/07/2026,95,49,0
23:54:54 02/07/2026,95,49,0
23:54:55 02/07/2026,95,49,0
23:54:56 02/07/2026,95,50,0
